ID,rock_type
TEST_92193,Basalt
TEST_92194,Basalt
TEST_92195,Basalt
TEST_92196,Basalt
TEST_92197,Basalt
TEST_92198,Basalt
TEST_92199,Basalt
TEST_92200,Basalt
TEST_92201,Basalt
TEST_92202,Basalt
TEST_92203,Basalt
TEST_92204,Basalt
TEST_92205,Basalt
TEST_92206,Basalt
TEST_92207,Basalt
TEST_92208,Basalt
TEST_92209,Basalt
TEST_92210,Basalt
TEST_92211,Basalt
TEST_92212,Basalt
TEST_92213,Basalt
TEST_92214,Basalt
TEST_92215,Basalt
TEST_92216,Basalt
TEST_92217,Basalt
TEST_92218,Basalt
TEST_92219,Basalt
TEST_92220,Basalt
TEST_92221,Basalt
TEST_92222,Basalt
TEST_92223,Basalt
TEST_92224,Basalt
TEST_92225,Basalt
TEST_92226,Basalt
TEST_92227,Basalt
TEST_92228,Basalt
TEST_92229,Basalt
TEST_92230,Basalt
TEST_92231,Basalt
TEST_92232,Basalt
TEST_92233,Basalt
TEST_92234,Basalt
TEST_92235,Basalt
TEST_92236,Basalt
TEST_92237,Basalt
TEST_92238,Basalt
TEST_92239,Basalt
TEST_92240,Basalt
TEST_92241,Basalt
TEST_92242,Weathered_Rock
TEST_92243,Basalt
TEST_92244,Basalt
TEST_92245,Basalt
TEST_92246,Basalt
TEST_92247,Basalt
TEST_92248,Basalt
TEST_92249,Basalt
TEST_92250,Basalt
TEST_92251,Basalt
TEST_92252,Basalt
TEST_92253,Basalt
TEST_92254,Basalt
TEST_92255,Basalt
TEST_92256,Basalt
TEST_92257,Basalt
TEST_92258,Basalt
TEST_92259,Basalt
TEST_92260,Basalt
TEST_92261,Basalt
TEST_92262,Andesite
TEST_92263,Basalt
TEST_92264,Basalt
TEST_92265,Andesite
TEST_92266,Basalt
TEST_92267,Basalt
TEST_92268,Basalt
TEST_92269,Basalt
TEST_92270,Basalt
TEST_92271,Basalt
TEST_92272,Basalt
TEST_92273,Basalt
TEST_92274,Basalt
TEST_92275,Basalt
TEST_92276,Basalt
TEST_92277,Basalt
TEST_92278,Basalt
TEST_92279,Basalt
TEST_92280,Basalt
TEST_92281,Etc
TEST_92282,Basalt
TEST_92283,Basalt
TEST_92284,Basalt
TEST_92285,Basalt
TEST_92286,Basalt
TEST_92287,Basalt
TEST_92288,Basalt
TEST_92289,Basalt
TEST_92290,Basalt
TEST_92291,Basalt
TEST_92292,Andesite
TEST_92293,Basalt
TEST_92294,Basalt
TEST_92295,Basalt
TEST_92296,Basalt
TEST_92297,Basalt
TEST_92298,Basalt
TEST_92299,Basalt
TEST_92300,Basalt
TEST_92301,Basalt
TEST_92302,Basalt
TEST_92303,Basalt
TEST_92304,Basalt
TEST_92305,Basalt
TEST_92306,Basalt
TEST_92307,Basalt
TEST_92308,Basalt
TEST_92309,Basalt
TEST_92310,Basalt
TEST_92311,Basalt
TEST_92312,Basalt
TEST_92313,Weathered_Rock
TEST_92314,Basalt
TEST_92315,Basalt
TEST_92316,Basalt
TEST_92317,Basalt
TEST_92318,Basalt
TEST_92319,Basalt
TEST_92320,Basalt
TEST_92321,Basalt
TEST_92322,Basalt
TEST_92323,Basalt
TEST_92324,Basalt
TEST_92325,Basalt
TEST_92326,Basalt
TEST_92327,Basalt
TEST_92328,Basalt
TEST_92329,Basalt
TEST_92330,Basalt
TEST_92331,Basalt
TEST_92332,Basalt
TEST_92333,Basalt
TEST_92334,Basalt
TEST_92335,Basalt
TEST_92336,Basalt
TEST_92337,Granite
TEST_92338,Basalt
TEST_92339,Basalt
TEST_92340,Granite
TEST_92341,Basalt
TEST_92342,Basalt
TEST_92343,Basalt
TEST_92344,Granite
TEST_92345,Basalt
TEST_92346,Basalt
TEST_92347,Basalt
TEST_92348,Weathered_Rock
TEST_92349,Weathered_Rock
TEST_92350,Weathered_Rock
TEST_92351,Basalt
TEST_92352,Basalt
TEST_92353,Basalt
TEST_92354,Basalt
TEST_92355,Basalt
TEST_92356,Weathered_Rock
TEST_92357,Weathered_Rock
TEST_92358,Weathered_Rock
TEST_92359,Basalt
TEST_92360,Basalt
TEST_92361,Basalt
TEST_92362,Basalt
TEST_92363,Basalt
TEST_92364,Basalt
TEST_92365,Basalt
TEST_92366,Basalt
TEST_92367,Basalt
TEST_92368,Basalt
TEST_92369,Basalt
TEST_92370,Basalt
TEST_92371,Basalt
TEST_92372,Basalt
TEST_92373,Basalt
TEST_92374,Basalt
TEST_92375,Basalt
TEST_92376,Basalt
TEST_92377,Basalt
TEST_92378,Basalt
TEST_92379,Basalt
TEST_92380,Basalt
TEST_92381,Basalt
TEST_92382,Basalt
TEST_92383,Basalt
TEST_92384,Basalt
TEST_92385,Basalt
TEST_92386,Basalt
TEST_92387,Basalt
TEST_92388,Basalt
TEST_92389,Basalt
TEST_92390,Basalt
TEST_92391,Basalt
TEST_92392,Basalt
TEST_92393,Basalt
TEST_92394,Basalt
TEST_92395,Basalt
TEST_92396,Basalt
TEST_92397,Etc
TEST_92398,Basalt
TEST_92399,Basalt
TEST_92400,Basalt
TEST_92401,Basalt
TEST_92402,Basalt
TEST_92403,Basalt
TEST_92404,Basalt
TEST_92405,Basalt
TEST_92406,Weathered_Rock
TEST_92407,Basalt
TEST_92408,Basalt
TEST_92409,Basalt
TEST_92410,Weathered_Rock
TEST_92411,Basalt
TEST_92412,Basalt
TEST_92413,Basalt
TEST_92414,Basalt
TEST_92415,Basalt
TEST_92416,Basalt
TEST_92417,Basalt
TEST_92418,Basalt
TEST_92419,Basalt
TEST_92420,Basalt
TEST_92421,Basalt
TEST_92422,Basalt
TEST_92423,Basalt
TEST_92424,Basalt
TEST_92425,Basalt
TEST_92426,Basalt
TEST_92427,Weathered_Rock
TEST_92428,Basalt
TEST_92429,Basalt
TEST_92430,Basalt
TEST_92431,Basalt
TEST_92432,Basalt
TEST_92433,Basalt
TEST_92434,Basalt
TEST_92435,Basalt
TEST_92436,Basalt
TEST_92437,Basalt
TEST_92438,Basalt
TEST_92439,Basalt
TEST_92440,Basalt
TEST_92441,Basalt
TEST_92442,Basalt
TEST_92443,Basalt
TEST_92444,Basalt
TEST_92445,Weathered_Rock
TEST_92446,Basalt
TEST_92447,Basalt
TEST_92448,Basalt
TEST_92449,Basalt
TEST_92450,Weathered_Rock
TEST_92451,Basalt
TEST_92452,Basalt
TEST_92453,Basalt
TEST_92454,Basalt
TEST_92455,Basalt
TEST_92456,Basalt
TEST_92457,Weathered_Rock
TEST_92458,Weathered_Rock
TEST_92459,Weathered_Rock
TEST_92460,Basalt
TEST_92461,Andesite
TEST_92462,Basalt
TEST_92463,Basalt
TEST_92464,Basalt
TEST_92465,Basalt
TEST_92466,Basalt
TEST_92467,Basalt
TEST_92468,Basalt
TEST_92469,Basalt
TEST_92470,Basalt
TEST_92471,Basalt
TEST_92472,Basalt
TEST_92473,Basalt
TEST_92474,Basalt
TEST_92475,Basalt
TEST_92476,Basalt
TEST_92477,Basalt
TEST_92478,Basalt
TEST_92479,Basalt
TEST_92480,Andesite
TEST_92481,Basalt
TEST_92482,Basalt
TEST_92483,Basalt
TEST_92484,Basalt
TEST_92485,Basalt
TEST_92486,Basalt
TEST_92487,Basalt
TEST_92488,Basalt
TEST_92489,Basalt
TEST_92490,Basalt
TEST_92491,Basalt
TEST_92492,Basalt
TEST_92493,Weathered_Rock
TEST_92494,Basalt
TEST_92495,Basalt
TEST_92496,Basalt
TEST_92497,Basalt
TEST_92498,Basalt
TEST_92499,Basalt
TEST_92500,Basalt
TEST_92501,Andesite
TEST_92502,Basalt
TEST_92503,Basalt
TEST_92504,Basalt
TEST_92505,Basalt
TEST_92506,Basalt
TEST_92507,Basalt
TEST_92508,Basalt
TEST_92509,Basalt
TEST_92510,Basalt
TEST_92511,Basalt
TEST_92512,Basalt
TEST_92513,Basalt
TEST_92514,Basalt
TEST_92515,Basalt
TEST_92516,Andesite
TEST_92517,Basalt
TEST_92518,Basalt
TEST_92519,Basalt
TEST_92520,Basalt
TEST_92521,Basalt
TEST_92522,Basalt
TEST_92523,Basalt
TEST_92524,Basalt
TEST_92525,Basalt
TEST_92526,Basalt
TEST_92527,Basalt
TEST_92528,Basalt
TEST_92529,Basalt
TEST_92530,Basalt
TEST_92531,Basalt
TEST_92532,Granite
TEST_92533,Basalt
TEST_92534,Basalt
TEST_92535,Basalt
TEST_92536,Basalt
TEST_92537,Basalt
TEST_92538,Basalt
TEST_92539,Basalt
TEST_92540,Basalt
TEST_92541,Basalt
TEST_92542,Basalt
TEST_92543,Basalt
TEST_92544,Basalt
TEST_92545,Basalt
TEST_92546,Basalt
TEST_92547,Basalt
TEST_92548,Etc
TEST_92549,Basalt
TEST_92550,Etc
TEST_92551,Basalt
TEST_92552,Basalt
TEST_92553,Basalt
TEST_92554,Basalt
TEST_92555,Granite
TEST_92556,Basalt
TEST_92557,Weathered_Rock
TEST_92558,Weathered_Rock
TEST_92559,Weathered_Rock
TEST_92560,Basalt
TEST_92561,Weathered_Rock
TEST_92562,Basalt
TEST_92563,Basalt
TEST_92564,Basalt
TEST_92565,Basalt
TEST_92566,Mud_Sandstone
TEST_92567,Basalt
TEST_92568,Basalt
TEST_92569,Basalt
TEST_92570,Basalt
TEST_92571,Basalt
TEST_92572,Basalt
TEST_92573,Basalt
TEST_92574,Basalt
TEST_92575,Basalt
TEST_92576,Basalt
TEST_92577,Basalt
TEST_92578,Basalt
TEST_92579,Basalt
TEST_92580,Weathered_Rock
TEST_92581,Basalt
TEST_92582,Basalt
TEST_92583,Etc
TEST_92584,Andesite
TEST_92585,Basalt
TEST_92586,Basalt
TEST_92587,Andesite
TEST_92588,Basalt
TEST_92589,Gneiss
TEST_92590,Basalt
TEST_92591,Basalt
TEST_92592,Etc
TEST_92593,Basalt
TEST_92594,Basalt
TEST_92595,Basalt
TEST_92596,Basalt
TEST_92597,Andesite
TEST_92598,Andesite
TEST_92599,Basalt
TEST_92600,Basalt
TEST_92601,Basalt
TEST_92602,Basalt
TEST_92603,Basalt
TEST_92604,Basalt
TEST_92605,Basalt
TEST_92606,Basalt
TEST_92607,Basalt
TEST_92608,Basalt
TEST_92609,Basalt
TEST_92610,Basalt
TEST_92611,Basalt
TEST_92612,Basalt
TEST_92613,Basalt
TEST_92614,Basalt
TEST_92615,Basalt
TEST_92616,Basalt
TEST_92617,Basalt
TEST_92618,Basalt
TEST_92619,Basalt
TEST_92620,Basalt
TEST_92621,Basalt
TEST_92622,Basalt
TEST_92623,Basalt
TEST_92624,Basalt
TEST_92625,Basalt
TEST_92626,Basalt
TEST_92627,Basalt
TEST_92628,Basalt
TEST_92629,Basalt
TEST_92630,Basalt
TEST_92631,Basalt
TEST_92632,Basalt
TEST_92633,Basalt
TEST_92634,Basalt
TEST_92635,Basalt
TEST_92636,Basalt
TEST_92637,Basalt
TEST_92638,Basalt
TEST_92639,Andesite
TEST_92640,Basalt
TEST_92641,Basalt
TEST_92642,Basalt
TEST_92643,Basalt
TEST_92644,Basalt
TEST_92645,Basalt
TEST_92646,Basalt
TEST_92647,Basalt
TEST_92648,Basalt
TEST_92649,Basalt
TEST_92650,Basalt
TEST_92651,Basalt
TEST_92652,Andesite
TEST_92653,Basalt
TEST_92654,Basalt
TEST_92655,Basalt
TEST_92656,Basalt
TEST_92657,Basalt
TEST_92658,Basalt
TEST_92659,Basalt
TEST_92660,Basalt
TEST_92661,Basalt
TEST_92662,Basalt
TEST_92663,Basalt
TEST_92664,Basalt
TEST_92665,Basalt
TEST_92666,Basalt
TEST_92667,Basalt
TEST_92668,Basalt
TEST_92669,Andesite
TEST_92670,Basalt
TEST_92671,Basalt
TEST_92672,Basalt
TEST_92673,Basalt
TEST_92674,Basalt
TEST_92675,Basalt
TEST_92676,Basalt
TEST_92677,Basalt
TEST_92678,Basalt
TEST_92679,Basalt
TEST_92680,Basalt
TEST_92681,Basalt
TEST_92682,Basalt
TEST_92683,Weathered_Rock
TEST_92684,Basalt
TEST_92685,Basalt
TEST_92686,Basalt
TEST_92687,Basalt
TEST_92688,Basalt
TEST_92689,Weathered_Rock
TEST_92690,Basalt
TEST_92691,Basalt
TEST_92692,Basalt
TEST_92693,Gneiss
TEST_92694,Basalt
TEST_92695,Etc
TEST_92696,Basalt
TEST_92697,Basalt
TEST_92698,Basalt
TEST_92699,Basalt
TEST_92700,Andesite
TEST_92701,Basalt
TEST_92702,Basalt
TEST_92703,Basalt
TEST_92704,Basalt
TEST_92705,Weathered_Rock
TEST_92706,Basalt
TEST_92707,Basalt
TEST_92708,Basalt
TEST_92709,Basalt
TEST_92710,Basalt
TEST_92711,Basalt
TEST_92712,Basalt
TEST_92713,Basalt
TEST_92714,Basalt
TEST_92715,Gneiss
TEST_92716,Basalt
TEST_92717,Basalt
TEST_92718,Basalt
TEST_92719,Basalt
TEST_92720,Basalt
TEST_92721,Andesite
TEST_92722,Basalt
TEST_92723,Basalt
TEST_92724,Basalt
TEST_92725,Etc
TEST_92726,Basalt
TEST_92727,Basalt
TEST_92728,Basalt
TEST_92729,Basalt
TEST_92730,Basalt
TEST_92731,Basalt
TEST_92732,Basalt
TEST_92733,Basalt
TEST_92734,Basalt
TEST_92735,Basalt
TEST_92736,Basalt
TEST_92737,Basalt
TEST_92738,Basalt
TEST_92739,Basalt
TEST_92740,Etc
TEST_92741,Basalt
TEST_92742,Basalt
TEST_92743,Basalt
TEST_92744,Basalt
TEST_92745,Etc
TEST_92746,Basalt
TEST_92747,Basalt
TEST_92748,Basalt
TEST_92749,Granite
TEST_92750,Basalt
TEST_92751,Andesite
TEST_92752,Basalt
TEST_92753,Basalt
TEST_92754,Mud_Sandstone
TEST_92755,Basalt
TEST_92756,Basalt
TEST_92757,Basalt
TEST_92758,Basalt
TEST_92759,Basalt
TEST_92760,Basalt
TEST_92761,Basalt
TEST_92762,Basalt
TEST_92763,Basalt
TEST_92764,Basalt
TEST_92765,Basalt
TEST_92766,Basalt
TEST_92767,Basalt
TEST_92768,Basalt
TEST_92769,Basalt
TEST_92770,Basalt
TEST_92771,Basalt
TEST_92772,Basalt
TEST_92773,Basalt
TEST_92774,Basalt
TEST_92775,Basalt
TEST_92776,Basalt
TEST_92777,Basalt
TEST_92778,Basalt
TEST_92779,Basalt
TEST_92780,Basalt
TEST_92781,Basalt
TEST_92782,Basalt
TEST_92783,Basalt
TEST_92784,Basalt
TEST_92785,Basalt
TEST_92786,Basalt
TEST_92787,Basalt
TEST_92788,Basalt
TEST_92789,Basalt
TEST_92790,Basalt
TEST_92791,Basalt
TEST_92792,Basalt
TEST_92793,Basalt
TEST_92794,Basalt
TEST_92795,Basalt
TEST_92796,Basalt
TEST_92797,Basalt
TEST_92798,Andesite
TEST_92799,Basalt
TEST_92800,Granite
TEST_92801,Basalt
TEST_92802,Andesite
TEST_92803,Andesite
TEST_92804,Andesite
TEST_92805,Basalt
TEST_92806,Basalt
TEST_92807,Basalt
TEST_92808,Basalt
TEST_92809,Basalt
TEST_92810,Andesite
TEST_92811,Basalt
TEST_92812,Basalt
TEST_92813,Basalt
TEST_92814,Basalt
TEST_92815,Basalt
TEST_92816,Basalt
TEST_92817,Basalt
TEST_92818,Basalt
TEST_92819,Basalt
TEST_92820,Basalt
TEST_92821,Basalt
TEST_92822,Basalt
TEST_92823,Basalt
TEST_92824,Basalt
TEST_92825,Mud_Sandstone
TEST_92826,Basalt
TEST_92827,Basalt
TEST_92828,Basalt
TEST_92829,Basalt
TEST_92830,Basalt
TEST_92831,Basalt
TEST_92832,Basalt
TEST_92833,Basalt
TEST_92834,Andesite
TEST_92835,Basalt
TEST_92836,Basalt
TEST_92837,Etc
TEST_92838,Basalt
TEST_92839,Basalt
TEST_92840,Basalt
TEST_92841,Basalt
TEST_92842,Basalt
TEST_92843,Basalt
TEST_92844,Basalt
TEST_92845,Basalt
TEST_92846,Basalt
TEST_92847,Basalt
TEST_92848,Basalt
TEST_92849,Basalt
TEST_92850,Basalt
TEST_92851,Basalt
TEST_92852,Basalt
TEST_92853,Basalt
TEST_92854,Basalt
TEST_92855,Basalt
TEST_92856,Basalt
TEST_92857,Basalt
TEST_92858,Basalt
TEST_92859,Basalt
TEST_92860,Basalt
TEST_92861,Basalt
TEST_92862,Basalt
TEST_92863,Basalt
TEST_92864,Basalt
TEST_92865,Basalt
TEST_92866,Basalt
TEST_92867,Basalt
TEST_92868,Basalt
TEST_92869,Basalt
TEST_92870,Basalt
TEST_92871,Basalt
TEST_92872,Basalt
TEST_92873,Basalt
TEST_92874,Andesite
TEST_92875,Etc
TEST_92876,Basalt
TEST_92877,Basalt
TEST_92878,Basalt
TEST_92879,Basalt
TEST_92880,Basalt
TEST_92881,Basalt
TEST_92882,Basalt
TEST_92883,Weathered_Rock
TEST_92884,Basalt
TEST_92885,Basalt
TEST_92886,Basalt
TEST_92887,Basalt
TEST_92888,Basalt
TEST_92889,Basalt
TEST_92890,Etc
TEST_92891,Etc
TEST_92892,Basalt
TEST_92893,Basalt
TEST_92894,Basalt
TEST_92895,Basalt
TEST_92896,Basalt
TEST_92897,Basalt
TEST_92898,Basalt
TEST_92899,Basalt
TEST_92900,Basalt
TEST_92901,Basalt
TEST_92902,Basalt
TEST_92903,Basalt
TEST_92904,Basalt
TEST_92905,Basalt
TEST_92906,Basalt
TEST_92907,Basalt
TEST_92908,Basalt
TEST_92909,Basalt
TEST_92910,Basalt
TEST_92911,Basalt
TEST_92912,Andesite
TEST_92913,Basalt
TEST_92914,Basalt
TEST_92915,Basalt
TEST_92916,Basalt
TEST_92917,Basalt
TEST_92918,Basalt
TEST_92919,Basalt
TEST_92920,Basalt
TEST_92921,Basalt
TEST_92922,Basalt
TEST_92923,Basalt
TEST_92924,Basalt
TEST_92925,Basalt
TEST_92926,Basalt
TEST_92927,Basalt
TEST_92928,Basalt
TEST_92929,Basalt
TEST_92930,Basalt
TEST_92931,Basalt
TEST_92932,Mud_Sandstone
TEST_92933,Mud_Sandstone
TEST_92934,Basalt
TEST_92935,Basalt
TEST_92936,Basalt
TEST_92937,Basalt
TEST_92938,Basalt
TEST_92939,Basalt
TEST_92940,Basalt
TEST_92941,Basalt
TEST_92942,Andesite
TEST_92943,Basalt
TEST_92944,Basalt
TEST_92945,Andesite
TEST_92946,Basalt
TEST_92947,Basalt
TEST_92948,Basalt
TEST_92949,Basalt
TEST_92950,Basalt
TEST_92951,Basalt
TEST_92952,Basalt
TEST_92953,Basalt
TEST_92954,Basalt
TEST_92955,Basalt
TEST_92956,Weathered_Rock
TEST_92957,Andesite
TEST_92958,Basalt
TEST_92959,Basalt
TEST_92960,Basalt
TEST_92961,Basalt
TEST_92962,Basalt
TEST_92963,Basalt
TEST_92964,Basalt
TEST_92965,Basalt
TEST_92966,Basalt
TEST_92967,Basalt
TEST_92968,Basalt
TEST_92969,Basalt
TEST_92970,Basalt
TEST_92971,Basalt
TEST_92972,Basalt
TEST_92973,Basalt
TEST_92974,Basalt
TEST_92975,Basalt
TEST_92976,Basalt
TEST_92977,Basalt
TEST_92978,Basalt
TEST_92979,Basalt
TEST_92980,Andesite
TEST_92981,Basalt
TEST_92982,Basalt
TEST_92983,Mud_Sandstone
TEST_92984,Basalt
TEST_92985,Basalt
TEST_92986,Basalt
TEST_92987,Basalt
TEST_92988,Basalt
TEST_92989,Basalt
TEST_92990,Basalt
TEST_92991,Etc
TEST_92992,Basalt
TEST_92993,Granite
TEST_92994,Granite
TEST_92995,Etc
TEST_92996,Basalt
TEST_92997,Basalt
TEST_92998,Etc
TEST_92999,Basalt
TEST_93000,Basalt
TEST_93001,Basalt
TEST_93002,Basalt
TEST_93003,Basalt
TEST_93004,Basalt
TEST_93005,Basalt
TEST_93006,Granite
TEST_93007,Basalt
TEST_93008,Basalt
TEST_93009,Basalt
TEST_93010,Basalt
TEST_93011,Basalt
TEST_93012,Basalt
TEST_93013,Basalt
TEST_93014,Basalt
TEST_93015,Basalt
TEST_93016,Granite
TEST_93017,Andesite
TEST_93018,Basalt
TEST_93019,Andesite
TEST_93020,Basalt
TEST_93021,Basalt
TEST_93022,Basalt
TEST_93023,Etc
TEST_93024,Gneiss
TEST_93025,Basalt
TEST_93026,Basalt
TEST_93027,Basalt
TEST_93028,Basalt
TEST_93029,Basalt
TEST_93030,Basalt
TEST_93031,Basalt
TEST_93032,Basalt
TEST_93033,Basalt
TEST_93034,Basalt
TEST_93035,Basalt
TEST_93036,Basalt
TEST_93037,Basalt
TEST_93038,Andesite
TEST_93039,Basalt
TEST_93040,Basalt
TEST_93041,Basalt
TEST_93042,Basalt
TEST_93043,Basalt
TEST_93044,Basalt
TEST_93045,Basalt
TEST_93046,Basalt
TEST_93047,Basalt
TEST_93048,Basalt
TEST_93049,Basalt
TEST_93050,Basalt
TEST_93051,Basalt
TEST_93052,Etc
TEST_93053,Basalt
TEST_93054,Basalt
TEST_93055,Basalt
TEST_93056,Basalt
TEST_93057,Basalt
TEST_93058,Basalt
TEST_93059,Basalt
TEST_93060,Basalt
TEST_93061,Basalt
TEST_93062,Basalt
TEST_93063,Basalt
TEST_93064,Basalt
TEST_93065,Basalt
TEST_93066,Basalt
TEST_93067,Basalt
TEST_93068,Basalt
TEST_93069,Basalt
TEST_93070,Basalt
TEST_93071,Basalt
TEST_93072,Basalt
TEST_93073,Andesite
TEST_93074,Basalt
TEST_93075,Basalt
TEST_93076,Basalt
TEST_93077,Basalt
TEST_93078,Basalt
TEST_93079,Andesite
TEST_93080,Basalt
TEST_93081,Basalt
TEST_93082,Basalt
TEST_93083,Basalt
TEST_93084,Basalt
TEST_93085,Basalt
TEST_93086,Basalt
TEST_93087,Basalt
TEST_93088,Basalt
TEST_93089,Basalt
TEST_93090,Basalt
TEST_93091,Basalt
TEST_93092,Basalt
TEST_93093,Basalt
TEST_93094,Andesite
TEST_93095,Basalt
TEST_93096,Andesite
TEST_93097,Basalt
TEST_93098,Basalt
TEST_93099,Basalt
TEST_93100,Basalt
TEST_93101,Basalt
TEST_93102,Basalt
TEST_93103,Basalt
TEST_93104,Basalt
TEST_93105,Basalt
TEST_93106,Andesite
TEST_93107,Basalt
TEST_93108,Basalt
TEST_93109,Etc
TEST_93110,Basalt
TEST_93111,Basalt
TEST_93112,Etc
TEST_93113,Basalt
TEST_93114,Basalt
TEST_93115,Mud_Sandstone
TEST_93116,Basalt
TEST_93117,Basalt
TEST_93118,Basalt
TEST_93119,Basalt
TEST_93120,Basalt
TEST_93121,Basalt
TEST_93122,Basalt
TEST_93123,Basalt
TEST_93124,Andesite
TEST_93125,Basalt
TEST_93126,Weathered_Rock
TEST_93127,Basalt
TEST_93128,Basalt
TEST_93129,Basalt
TEST_93130,Etc
TEST_93131,Basalt
TEST_93132,Basalt
TEST_93133,Basalt
TEST_93134,Basalt
TEST_93135,Basalt
TEST_93136,Basalt
TEST_93137,Basalt
TEST_93138,Basalt
TEST_93139,Basalt
TEST_93140,Basalt
TEST_93141,Basalt
TEST_93142,Basalt
TEST_93143,Basalt
TEST_93144,Basalt
TEST_93145,Basalt
TEST_93146,Basalt
TEST_93147,Basalt
TEST_93148,Basalt
TEST_93149,Basalt
TEST_93150,Basalt
TEST_93151,Basalt
TEST_93152,Basalt
TEST_93153,Basalt
TEST_93154,Basalt
TEST_93155,Basalt
TEST_93156,Basalt
TEST_93157,Basalt
TEST_93158,Basalt
TEST_93159,Basalt
TEST_93160,Basalt
TEST_93161,Andesite
TEST_93162,Basalt
TEST_93163,Basalt
TEST_93164,Basalt
TEST_93165,Andesite
TEST_93166,Basalt
TEST_93167,Basalt
TEST_93168,Basalt
TEST_93169,Basalt
TEST_93170,Mud_Sandstone
TEST_93171,Basalt
TEST_93172,Andesite
TEST_93173,Andesite
TEST_93174,Basalt
TEST_93175,Weathered_Rock
TEST_93176,Basalt
TEST_93177,Andesite
TEST_93178,Basalt
TEST_93179,Basalt
TEST_93180,Basalt
TEST_93181,Basalt
TEST_93182,Basalt
TEST_93183,Basalt
TEST_93184,Gneiss
TEST_93185,Basalt
TEST_93186,Basalt
TEST_93187,Basalt
TEST_93188,Basalt
TEST_93189,Basalt
TEST_93190,Basalt
TEST_93191,Andesite
TEST_93192,Basalt
TEST_93193,Andesite
TEST_93194,Basalt
TEST_93195,Basalt
TEST_93196,Basalt
TEST_93197,Basalt
TEST_93198,Basalt
TEST_93199,Basalt
TEST_93200,Basalt
TEST_93201,Weathered_Rock
TEST_93202,Basalt
TEST_93203,Andesite
TEST_93204,Andesite
TEST_93205,Andesite
TEST_93206,Basalt
TEST_93207,Basalt
TEST_93208,Basalt
TEST_93209,Mud_Sandstone
TEST_93210,Basalt
TEST_93211,Basalt
TEST_93212,Basalt
TEST_93213,Basalt
TEST_93214,Basalt
TEST_93215,Basalt
TEST_93216,Mud_Sandstone
TEST_93217,Basalt
TEST_93218,Basalt
TEST_93219,Mud_Sandstone
TEST_93220,Basalt
TEST_93221,Basalt
TEST_93222,Basalt
TEST_93223,Basalt
TEST_93224,Basalt
TEST_93225,Basalt
TEST_93226,Basalt
TEST_93227,Basalt
TEST_93228,Mud_Sandstone
TEST_93229,Basalt
TEST_93230,Basalt
TEST_93231,Basalt
TEST_93232,Mud_Sandstone
TEST_93233,Mud_Sandstone
TEST_93234,Basalt
TEST_93235,Basalt
TEST_93236,Basalt
TEST_93237,Basalt
TEST_93238,Andesite
TEST_93239,Basalt
TEST_93240,Basalt
TEST_93241,Basalt
TEST_93242,Basalt
TEST_93243,Basalt
TEST_93244,Mud_Sandstone
TEST_93245,Andesite
TEST_93246,Basalt
TEST_93247,Andesite
TEST_93248,Basalt
TEST_93249,Basalt
TEST_93250,Basalt
TEST_93251,Weathered_Rock
TEST_93252,Basalt
TEST_93253,Basalt
TEST_93254,Basalt
TEST_93255,Basalt
TEST_93256,Basalt
TEST_93257,Basalt
TEST_93258,Weathered_Rock
TEST_93259,Basalt
TEST_93260,Basalt
TEST_93261,Weathered_Rock
TEST_93262,Basalt
TEST_93263,Basalt
TEST_93264,Basalt
TEST_93265,Weathered_Rock
TEST_93266,Basalt
TEST_93267,Basalt
TEST_93268,Basalt
TEST_93269,Basalt
TEST_93270,Basalt
TEST_93271,Basalt
TEST_93272,Basalt
TEST_93273,Basalt
TEST_93274,Basalt
TEST_93275,Basalt
TEST_93276,Basalt
TEST_93277,Basalt
TEST_93278,Basalt
TEST_93279,Basalt
TEST_93280,Weathered_Rock
TEST_93281,Andesite
TEST_93282,Basalt
TEST_93283,Basalt
TEST_93284,Basalt
TEST_93285,Weathered_Rock
TEST_93286,Etc
TEST_93287,Basalt
TEST_93288,Basalt
TEST_93289,Basalt
TEST_93290,Basalt
TEST_93291,Andesite
TEST_93292,Basalt
TEST_93293,Basalt
TEST_93294,Weathered_Rock
TEST_93295,Basalt
TEST_93296,Basalt
TEST_93297,Basalt
TEST_93298,Basalt
TEST_93299,Weathered_Rock
TEST_93300,Basalt
TEST_93301,Basalt
TEST_93302,Basalt
TEST_93303,Basalt
TEST_93304,Basalt
TEST_93305,Basalt
TEST_93306,Basalt
TEST_93307,Basalt
TEST_93308,Basalt
TEST_93309,Basalt
TEST_93310,Basalt
TEST_93311,Basalt
TEST_93312,Basalt
TEST_93313,Basalt
TEST_93314,Basalt
TEST_93315,Basalt
TEST_93316,Basalt
TEST_93317,Basalt
TEST_93318,Basalt
TEST_93319,Basalt
TEST_93320,Basalt
TEST_93321,Basalt
TEST_93322,Basalt
TEST_93323,Basalt
TEST_93324,Weathered_Rock
TEST_93325,Basalt
TEST_93326,Basalt
TEST_93327,Basalt
TEST_93328,Basalt
TEST_93329,Basalt
TEST_93330,Basalt
TEST_93331,Basalt
TEST_93332,Etc
TEST_93333,Basalt
TEST_93334,Basalt
TEST_93335,Basalt
TEST_93336,Basalt
TEST_93337,Basalt
TEST_93338,Basalt
TEST_93339,Basalt
TEST_93340,Basalt
TEST_93341,Basalt
